id,observed_on_string,observed_on,time_observed_at,time_zone,created_at,image_url,tag_list,num_identification_agreements,num_identification_disagreements,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,taxon_geoprivacy,coordinates_obscured,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
263745277,2024-11-29 14:53:21+02:00,2024-11-29,2024-11-29 12:53:21 UTC,Jerusalem,2025-03-03 10:59:03 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/473867385/medium.jpg,"",3,0,"רח׳ הראשונים, יפעת, מחוז הצפון, IL",32.6778033333,35.2223283333,3,,,,3,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263761625,2025-03-03 10:49:12+02:00,2025-03-03,2025-03-03 08:49:12 UTC,Jerusalem,2025-03-03 14:59:13 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/473897884/medium.jpg,"",1,0,"ביכורה, מחוז הצפון, IL",32.4503033333,35.5565033333,89,,,,89,,false,עשנן צפוף,Fumaria densiflora,Dense-flowered Fumitory,Plantae,84337,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,Fumarieae,,Fumaria,,Fumaria densiflora,,,,
263784232,2025-03-03 16:03:45+02:00,2025-03-03,2025-03-03 14:03:45 UTC,Jerusalem,2025-03-03 18:43:01 UTC,https://static.inaturalist.org/photos/473942347/medium.jpg,"",3,0,"Megiddo Airport, Ha-yogev, Northern District, IL",32.5924133333,35.234475,3,,,,3,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263873570,2025-03-04 16:53:25,2025-03-04,2025-03-04 14:53:25 UTC,Jerusalem,2025-03-04 14:54:07 UTC,https://static.inaturalist.org/photos/474122285/medium.jpeg,"",1,0,"הרב עובדיה יוסף/דוד פנקס, נתניה, ישראל",32.3120683333,34.8735116667,5,,,,5,,false,צנון מצוי,Raphanus raphanistrum,Wild radish,Plantae,55411,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Brassicodae,Brassiceae,,Raphanus,,Raphanus raphanistrum,,,,
263885787,2025/03/04 11:02 AM,2025-03-04,2025-03-04 09:02:00 UTC,Jerusalem,2025-03-04 17:12:47 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474146530/medium.jpg,"",1,0,"Jerusalem, Israel",31.7462638889,35.1746361111,,,,,,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263886193,2025/02/28 10:22,2025-02-28,2025-02-28 08:22:00 UTC,Jerusalem,2025-03-04 17:16:48 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474142397/medium.jpg,"",1,0,"יזרעאל, ישראל",32.6368107745,35.1110854421,6,,,,6,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263886209,2025/02/28 10:24,2025-02-28,2025-02-28 08:24:00 UTC,Jerusalem,2025-03-04 17:16:55 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474142394/medium.jpg,"",1,0,"יזרעאל, ישראל",32.6368564113,35.1111626402,6,,,,6,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263886268,2025/02/28 12:09,2025-02-28,2025-02-28 10:09:00 UTC,Jerusalem,2025-03-04 17:17:22 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474143122/medium.jpg,"",1,0,"יזרעאל, ישראל",32.6376326319,35.1049779815,7,,,,7,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263886270,2025/02/28 12:09,2025-02-28,2025-02-28 10:09:00 UTC,Jerusalem,2025-03-04 17:17:23 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474143211/medium.jpg,"",1,0,"יזרעאל, ישראל",32.6376656285,35.1048964577,6,,,,6,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263886275,2025/02/28 12:10,2025-02-28,2025-02-28 10:10:00 UTC,Jerusalem,2025-03-04 17:17:23 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474143204/medium.jpg,"",1,0,"יזרעאל, ישראל",32.637648625,35.1045003571,6,,,,6,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263886292,2025/02/28 12:12,2025-02-28,2025-02-28 10:12:00 UTC,Jerusalem,2025-03-04 17:17:31 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474143426/medium.jpg,"",1,0,"יזרעאל, ישראל",32.6376083333,35.1043944444,12,,,,12,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263886296,2025/02/28 12:13,2025-02-28,2025-02-28 10:13:00 UTC,Jerusalem,2025-03-04 17:17:32 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474143455/medium.jpg,"",1,0,"יזרעאל, ישראל",32.6376396181,35.1043154243,8,,,,8,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263886298,2025/02/28 12:15,2025-02-28,2025-02-28 10:15:00 UTC,Jerusalem,2025-03-04 17:17:33 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474143553/medium.jpg,"",1,0,"יזרעאל, ישראל",32.6376373594,35.1042832378,9,,,,9,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263886299,2025/02/28 12:16,2025-02-28,2025-02-28 10:16:00 UTC,Jerusalem,2025-03-04 17:17:33 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474143555/medium.jpg,"",1,0,"יזרעאל, ישראל",32.6379131598,35.1043605377,11,,,,11,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263886301,2025/02/28 12:18,2025-02-28,2025-02-28 10:18:00 UTC,Jerusalem,2025-03-04 17:17:35 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474143633/medium.jpg,"",1,0,"יזרעאל, ישראל",32.6383310578,35.1052302752,21,,,,21,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263886313,2025/02/28 12:25,2025-02-28,2025-02-28 10:25:00 UTC,Jerusalem,2025-03-04 17:17:39 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474144007/medium.jpg,"",2,0,"יזרעאל, ישראל",32.6394737526,35.1049476045,5,,,,5,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263886327,2025/02/28 13:13,2025-02-28,2025-02-28 11:13:00 UTC,Jerusalem,2025-03-04 17:17:44 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474144449/medium.jpg,"",2,0,"יזרעאל, ישראל",32.5920882307,35.2362069828,4,,,,4,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263886330,2025/02/28 13:13,2025-02-28,2025-02-28 11:13:00 UTC,Jerusalem,2025-03-04 17:17:46 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474144440/medium.jpg,"",1,0,"יזרעאל, ישראל",32.5920916667,35.2363416667,3,,,,3,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263886339,2025/02/28 13:45,2025-02-28,2025-02-28 11:45:00 UTC,Jerusalem,2025-03-04 17:17:50 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474144814/medium.jpg,"",2,0,"יזרעאל, ישראל",32.591582619,35.2335588929,30,,,,30,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263886340,2025/02/28 13:45,2025-02-28,2025-02-28 11:45:00 UTC,Jerusalem,2025-03-04 17:17:51 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474144827/medium.jpg,"",2,0,"יזרעאל, ישראל",32.591560916,35.2332119255,34,,,,34,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263886341,2025/02/28 13:46,2025-02-28,2025-02-28 11:46:00 UTC,Jerusalem,2025-03-04 17:17:51 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474145013/medium.jpg,"",2,0,"יזרעאל, ישראל",32.5916349734,35.2332657736,19,,,,19,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263888682,2025/03/04 08:58,2025-03-04,2025-03-04 06:58:00 UTC,Jerusalem,2025-03-04 17:40:17 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474148335/medium.jpg,"",1,0,"נתניה, ישראל",32.3036639889,34.8797291157,5,,,,5,,false,ציפורנית צרפתית,Silene gallica,Small-flowered Catchfly,Plantae,53212,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,Caryophylloideae,,Sileneae,,Silene,,Silene gallica,,,,
263888712,2025/03/04 09:11,2025-03-04,2025-03-04 07:11:00 UTC,Jerusalem,2025-03-04 17:40:26 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474148664/medium.jpg,"",1,0,"נתניה, ישראל",32.3044193199,34.8787708278,14,,,,14,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263895579,2025/02/28 10:40 AM,2025-02-28,2025-02-28 08:40:00 UTC,Jerusalem,2025-03-04 18:50:33 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474162358/medium.jpeg,"",1,0,"Akko, Israel",32.8864339344,35.0960903913,4,,,,4,,false,צנון מצוי,Raphanus raphanistrum,Wild radish,Plantae,55411,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Brassicodae,Brassiceae,,Raphanus,,Raphanus raphanistrum,,,,
263898817,2025/02/16 11:08 AM,2025-02-16,2025-02-16 09:08:00 UTC,Jerusalem,2025-03-04 19:27:34 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474166925/medium.jpeg,"",1,0,"Kadima Zoran, Israel",32.2909155,34.9073877,,,,,,,false,Devil's Horsewhip,Achyranthes aspera,Devil's Horsewhip,Plantae,157960,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Amaranthaceae,Amaranthoideae,,,,Achyranthes,,Achyranthes aspera,,,,
263898826,2025/02/16 12:50 PM,2025-02-16,2025-02-16 10:50:00 UTC,Jerusalem,2025-03-04 19:27:40 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474166954/medium.jpeg,"",1,0,"Kadima Zoran, Israel",32.2930856631,34.89911848,15,,,,15,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263906736,2025-03-04 17:27:32+02:00,2025-03-04,2025-03-04 15:27:32 UTC,Jerusalem,2025-03-04 20:47:04 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474185285/medium.jpg,"",2,0,"Refidim Street, Tel Aviv-Yafo, Tel Aviv District, IL",32.1096111667,34.814455,13,,,,13,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263954914,2025-03-05 09:16:10+02:00,2025-03-05,2025-03-05 07:16:10 UTC,Jerusalem,2025-03-05 07:17:21 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474282144/medium.jpg,"",1,0,"שריד, מחוז הצפון, IL",32.6480349,35.2250288,1188,,,,1188,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263955419,2025-03-02 16:49:01+02:00,2025-03-02,2025-03-02 14:49:01 UTC,Jerusalem,2025-03-05 07:24:15 UTC,https://static.inaturalist.org/photos/474282872/medium.jpg,"",1,0,"אל כרום, אעבלין, מחוז הצפון, IL",32.8219370864,35.1885922706,128,,,,128,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263957752,2025-03-05 10:06:38+02:00,2025-03-05,2025-03-05 08:06:38 UTC,Jerusalem,2025-03-05 08:06:58 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474287150/medium.jpg,"",2,0,"מפעלי העמק, מחוז הצפון, IL",32.6677006844,35.2319147481,3,,,,3,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263957768,2025-03-05 10:06:54,2025-03-05,2025-03-05 08:06:54 UTC,Jerusalem,2025-03-05 08:07:13 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474287169/medium.jpeg,"",2,0,"עמק יזרעאל, ישראל",32.66755468,35.23170569,3,,,,3,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263957928,2025-03-05 10:10:24+02:00,2025-03-05,2025-03-05 08:10:24 UTC,Jerusalem,2025-03-05 08:10:44 UTC,https://static.inaturalist.org/photos/474287541/medium.jpg,"",2,0,"מפעלי העמק, מחוז הצפון, IL",32.6674254891,35.2294082567,3,,,,3,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263958843,2025-03-05 10:26:22,2025-03-05,2025-03-05 08:26:22 UTC,Jerusalem,2025-03-05 08:26:59 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474289347/medium.jpeg,"",2,0,"יצחק בן צבי/חיים וייצמן, מגדל העמק, ישראל",32.66769573,35.23358855,3,,,,3,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263958956,2025-03-05 10:28:09,2025-03-05,2025-03-05 08:28:09 UTC,Jerusalem,2025-03-05 08:28:53 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474289610/medium.jpeg,"",2,0,"יצחק בן צבי/חיים וייצמן, מגדל העמק, ישראל",32.6677016667,35.2336,2,,,,2,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263959066,2025-02-27 11:10:01+02:00,2025-02-27,2025-02-27 09:10:01 UTC,Jerusalem,2025-03-05 08:30:36 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474290987/medium.jpg,"",2,0,"טל אל, מחוז הצפון, IL",32.9229559446,35.1841989909,16812,,,,16812,,false,شقيقة النعمان,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263959987,2025-03-05 10:41:59+02:00,2025-03-05,2025-03-05 08:41:59 UTC,Jerusalem,2025-03-05 08:42:19 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474291193/medium.jpg,"",2,0,"HaZafon, IL",32.668398975,35.2334935847,4,,,,4,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263960063,2025-03-05 10:40:07,2025-03-05,2025-03-05 08:40:07 UTC,Jerusalem,2025-03-05 08:43:10 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474291282/medium.jpeg,"",2,0,"יצחק בן צבי/חיים וייצמן, מגדל העמק, ישראל",32.6683916667,35.2331316667,9,,,,9,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263960075,2025-03-05 10:43:09+02:00,2025-03-05,2025-03-05 08:43:09 UTC,Jerusalem,2025-03-05 08:43:31 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474291299/medium.jpg,"",2,0,"מפעלי העמק, מחוז הצפון, IL",32.6685245156,35.2331991825,3,,,,3,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263960765,Tue Mar 04 2025 11:15:31 GMT +0200 (GMT),2025-03-04,2025-03-04 09:15:31 UTC,Jerusalem,2025-03-05 08:54:45 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474292635/medium.jpeg,"",3,0,"Jerusalem, IL",31.7403049469,35.1101112366,4,,,,4,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263961318,2025-03-05 11:03:59,2025-03-05,2025-03-05 09:03:59 UTC,Jerusalem,2025-03-05 09:06:06 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474293626/medium.jpeg,"",2,0,"יצחק בן צבי/חיים וייצמן, מגדל העמק, ישראל",32.6696126,35.2321402,105,,,,105,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263963050,2025-03-05 11:38:06+02:00,2025-03-05,2025-03-05 09:38:06 UTC,Jerusalem,2025-03-05 09:38:23 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474297232/medium.jpg,"",2,0,"מפעלי העמק, מחוז הצפון, IL",32.6685132347,35.2322225322,3,,,,3,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263963178,2025-03-05 10:41:14,2025-03-05,2025-03-05 08:41:14 UTC,Jerusalem,2025-03-05 09:40:24 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474297520/medium.jpeg,"",1,0,"יצחק בן צבי/חיים וייצמן, מגדל העמק, ישראל",32.6684266667,35.2330883333,9,,,,9,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263963622,2025-03-05 11:43:57,2025-03-05,2025-03-05 09:43:57 UTC,Jerusalem,2025-03-05 09:47:45 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474298274/medium.jpeg,"",2,0,Израиль,32.7570381164,35.0206260681,,,,,,,false,Ветреница корончатая,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263966459,2025/03/04 11:30 AM,2025-03-04,2025-03-04 09:30:00 UTC,Jerusalem,2025-03-05 10:40:18 UTC,https://static.inaturalist.org/photos/474301887/medium.jpg,"",2,0,"Be'er Sheva, Israel",31.324373,35.0165059722,,,,,,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263989016,2025-02-27 11:10:01+02:00,2025-02-27,2025-02-27 09:10:01 UTC,Jerusalem,2025-03-05 15:53:53 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474345089/medium.jpg,"",2,0,"רח׳ מספר 1178, ג'דיידה-מכר, מחוז הצפון, IL",32.9340487641,35.1369764257,35,,,,35,,false,شقيقة النعمان,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263989164,2025-02-26 11:50:56,2025-02-26,2025-02-26 09:50:56 UTC,Jerusalem,2025-03-05 15:56:08 UTC,https://static.inaturalist.org/photos/474345408/medium.jpeg,"",1,0,"אזור חולון, ישראל",32.0305083333,34.8206222222,,,,,,,false,צנון מצוי,Raphanus raphanistrum,Wild radish,Plantae,55411,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Brassicodae,Brassiceae,,Raphanus,,Raphanus raphanistrum,,,,
264000220,2025/02/17 5:52 PM,2025-02-17,2025-02-17 15:52:00 UTC,Jerusalem,2025-03-05 17:56:04 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/474365686/medium.jpeg,"",2,0,"Givat Ram, Jerusalem, Israel",31.7733911331,35.2058406749,25,,,,25,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
